Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verified,User Since,Location,Bio,Is Retweeted,Reply to User ID,Latitude,Longitude,Profile Image
10/11/2016 09:40:33,Jheyelbc,Jheyel Locsin,"RT @QueenBekificent: RIP to the Greatest President the Philippines never had, Sen. Miriam Defensor Santiago. Your legacy will forever live…",785777096710762497,Twitter for Android,141,247,337,0,No,07/19/2012 12:06:05,"California, USA",Always dream and shoot higher than you know you can do. Do not bother just to be better than ur contemporaries or predecessors. Try to be better than yourself.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/780720200341524482/GO8W4U89_normal.jpg"", ""View"")"
10/11/2016 11:19:14,tr1pnautic,mYūgen,"Btw, I expose cretins who cross me. That's something I learned from our beloved Senator, Miriam Defensor Santiago.",785801931809619968,Twitter Web Client,2903,1403,0,0,No,05/01/2009 17:23:50,"Rinavia, Aldebaran Star System","We are all in the gutter, but some of us are still looking at the stars - Oscar Wilde",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/776078461567762436/1CZe6jky_normal.jpg"", ""View"")"
10/11/2016 11:11:59,notverifiedyall,what?,The mother of the late Sen. Miriam Defensor Santiago is my spirit animal. https://t.co/O5aO06GNdN,785800106943520768,Twitter for Android,12,25,0,0,No,01/28/2013 10:13:16,Cold Heartless Corporate World,A social animal controlled by emotions and instincts in pursuit of emotional rewards. Future Multimillionaire. INTJ. Slytherin. S♥NE.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/783223198573694976/Z06oQggK_normal.jpg"", ""View"")"
10/11/2016 11:19:14,tr1pnautic,mYūgen,"Btw, I expose cretins who cross me. That's something I learned from our beloved Senator, Miriam Defensor Santiago.",785801931809619968,Twitter Web Client,2903,1403,0,2,No,05/01/2009 17:23:50,"Rinavia, Aldebaran Star System","We are all in the gutter, but some of us are still looking at the stars - Oscar Wilde",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/776078461567762436/1CZe6jky_normal.jpg"", ""View"")"
10/11/2016 11:33:30,LoiyalBelieber,JP,"RT @ANCALERTS: REST IN PEACE. Former Senator Miriam Defensor-Santiago, known as the ""Iron Lady of Asia"", has passed away at the age of 71.…",785805521378906112,Twitter for Android,2126,1167,2467,0,No,08/20/2012 05:45:56,Manila City,"Geek, Indoorsy, Self-insufficient, Socially awkward. Belieber at heart
 Manly Gay. Out and Proud",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/756057810492809216/ItSCPnEE_normal.jpg"", ""View"")"
10/11/2016 12:07:46,sidreams11,S.I. Dreams (Yna),RT @senmiriam: The family and friends of Sen. Miriam Defensor Santiago invite everyone to join them for a mass on the ninth day of her pass…,785814142883995648,Twitter for Android,18,22,525,0,No,01/20/2016 08:33:01,Republic of the Philippines,Cosplayer |Gamer |Model | Food Traveler| RK's Empress (o^^o) ♥︎ | IG: s.i.dreams |snapchat: sidreams11,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/780379802226143232/yQziM4r-_normal.jpg"", ""View"")"
10/11/2016 12:17:45,KimFazlala45,kalie_vier,"RT @StarCinema: Ating balikan ang 'di malilimutang istorya ng buhay ng ""Iron Lady of Asia,"" Miriam Defensor-Santiago, bukas sa #MMK… https:…",785816656073285632,Twitter for Android,11,87,75,0,No,07/31/2016 10:56:11,"Iloilo City, Western Visayas",real deviance comes out #snowflakes,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/770538954462330880/h8ZV6kqw_normal.jpg"", ""View"")"
10/11/2016 12:46:59,PabloLayson,Jose Risal,https://t.co/zbBMBopZMW,785824015302615041,Twitter Web Client,249,934,0,0,No,09/09/2011 15:45:15,,"As Filipinos, why do we still complain instead of unite and support Duterte as he tries to make our life and country better than in the past?",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/724881864209620992/tsa72ypf_normal.jpg"", ""View"")"
10/11/2016 12:56:09,milkybrad,ja,@milkybrad i just need to review and do this feature article bout miriam defensor santiago whoppsss,785826322882760705,Twitter for iPhone,771,287,0,0,No,12/31/2014 03:56:44,2/5 1/4,just another legend,No,2953038901,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/778903534737645568/KpRdsiQl_normal.jpg"", ""View"")"
10/11/2016 14:23:40,KeithBriosos,KB®,"""Sana sibuyas ka na lang para kahit umiyak man ako dahil sayo, at least tinatadtad naman kita ng kutsilyo""

- Miriam Defensor Santiago",785848346007203840,Facebook,457,277,0,1,No,12/25/2011 13:52:28,MNL,SUP?,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/594876108446666752/kkoVPzOL_normal.jpg"", ""View"")"
10/11/2016 14:22:36,lgdgee,banawag,"""When we interred Miriam we interred democracy""- witness to the cheating on the presidential bids of Miriam Defensor Santiago and FPJ",785848076808359937,Twitter for Android,82,105,0,0,No,05/30/2016 08:48:06,,love our country.trying to make a difference in my own little way,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/739716345961517057/XMl3cT11_normal.jpg"", ""View"")"
10/11/2016 14:35:09,acciomyara,Myara Poliarco,RT @BuzzFeedPH: 14 Times Miriam Defensor-Santiago Was Your Spirit Human https://t.co/KT1pDgNx2S https://t.co/MJL8SxKFXr,785851235123331072,Twitter for Android,621,276,60,0,No,05/07/2013 03:56:01,PH,"Always on survival mode. Madalas, wrong timing.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/783346352407261184/oVLOlp-J_normal.jpg"", ""View"")"
10/11/2016 14:33:18,msmarialeanor,name cannot be blank,RT @BuzzFeedPH: 14 Times Miriam Defensor-Santiago Was Your Spirit Human https://t.co/KT1pDgNx2S https://t.co/MJL8SxKFXr,785850769249632256,Twitter for Android,541,141,60,0,No,10/31/2014 03:03:40,nasa laylayan ng damit ni lea,If the shoe fits feel free to wear it. Blessed.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785463974909190144/-KkyuuCm_normal.jpg"", ""View"")"
10/11/2016 14:31:59,_dayleemata,Dayle Emata,RT @BuzzFeedPH: 14 Times Miriam Defensor-Santiago Was Your Spirit Human https://t.co/KT1pDgNx2S https://t.co/MJL8SxKFXr,785850437555609601,Twitter for iPhone,338,337,60,0,No,12/27/2014 11:43:53,"Manila, PH",ambivert,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/784391258923868160/LA8JtEOY_normal.jpg"", ""View"")"
10/11/2016 14:23:40,KeithBriosos,KB®,"""Sana sibuyas ka na lang para kahit umiyak man ako dahil sayo, at least tinatadtad naman kita ng kutsilyo""

- Miriam Defensor Santiago",785848346007203840,Facebook,457,277,0,2,No,12/25/2011 13:52:28,MNL,SUP?,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/594876108446666752/kkoVPzOL_normal.jpg"", ""View"")"
10/11/2016 14:45:16,anglcgarcia,Angelica,"""When someone told me, ""Ang ganda mo"" I answered ""Sana ikaw rin.""

- Miriam Defensor - Santiago 😂❤",785853780311085056,Twitter for Android,464,1099,0,0,No,03/22/2012 05:28:47,,"still a teenager, continuously committing fallacies ☺",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/781928351820750848/SFelOCPN_normal.jpg"", ""View"")"
10/11/2016 14:43:22,GianJayASian,Monsieur Gian,RT @senmiriam: Senator Miriam Defensor Santiago died peacefully today at 8:52 a.m. Details of the interment will be announced later. (1/2),785853303821365248,Twitter for iPad,250,282,10633,0,No,07/18/2012 11:51:20,"Gattaran, Cagayan",At your service! 👋,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/775327484443099136/qMD3darn_normal.jpg"", ""View"")"
10/11/2016 14:35:09,acciomyara,Myara Poliarco,RT @BuzzFeedPH: 14 Times Miriam Defensor-Santiago Was Your Spirit Human https://t.co/KT1pDgNx2S https://t.co/MJL8SxKFXr,785851235123331072,Twitter for Android,621,276,60,0,No,05/07/2013 03:56:01,PH,"Always on survival mode. Madalas, wrong timing.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/783346352407261184/oVLOlp-J_normal.jpg"", ""View"")"
10/11/2016 14:33:18,msmarialeanor,👧,RT @BuzzFeedPH: 14 Times Miriam Defensor-Santiago Was Your Spirit Human https://t.co/KT1pDgNx2S https://t.co/MJL8SxKFXr,785850769249632256,Twitter for Android,541,141,60,0,No,10/31/2014 03:03:40,nasa laylayan ng damit ni lea,If the shoe fits feel free to wear it. Blessed.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785463974909190144/-KkyuuCm_normal.jpg"", ""View"")"
10/11/2016 14:31:59,_dayleemata,Dayle Emata,RT @BuzzFeedPH: 14 Times Miriam Defensor-Santiago Was Your Spirit Human https://t.co/KT1pDgNx2S https://t.co/MJL8SxKFXr,785850437555609601,Twitter for iPhone,338,337,60,0,No,12/27/2014 11:43:53,"Manila, PH",ambivert,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/784391258923868160/LA8JtEOY_normal.jpg"", ""View"")"
10/11/2016 14:45:16,anglcgarcia,Angelica,"""When someone told me, ""Ang ganda mo"" I answered ""Sana ikaw rin.""

- Miriam Defensor - Santiago 😂❤",785853780311085056,Twitter for Android,464,1099,0,0,No,03/22/2012 05:28:47,,"still a teenager, continuously committing fallacies ☺",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/781928351820750848/SFelOCPN_normal.jpg"", ""View"")"
10/11/2016 14:43:22,GianJayASian,Monsieur Gian,RT @senmiriam: Senator Miriam Defensor Santiago died peacefully today at 8:52 a.m. Details of the interment will be announced later. (1/2),785853303821365248,Twitter for iPad,250,282,10633,0,No,07/18/2012 11:51:20,"Gattaran, Cagayan",At your service! 👋,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/775327484443099136/qMD3darn_normal.jpg"", ""View"")"
10/11/2016 14:35:09,acciomyara,Myara Poliarco,RT @BuzzFeedPH: 14 Times Miriam Defensor-Santiago Was Your Spirit Human https://t.co/KT1pDgNx2S https://t.co/MJL8SxKFXr,785851235123331072,Twitter for Android,621,276,60,0,No,05/07/2013 03:56:01,PH,"Always on survival mode. Madalas, wrong timing.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/783346352407261184/oVLOlp-J_normal.jpg"", ""View"")"
10/11/2016 14:33:18,msmarialeanor,👧,RT @BuzzFeedPH: 14 Times Miriam Defensor-Santiago Was Your Spirit Human https://t.co/KT1pDgNx2S https://t.co/MJL8SxKFXr,785850769249632256,Twitter for Android,541,141,60,0,No,10/31/2014 03:03:40,nasa laylayan ng damit ni lea,If the shoe fits feel free to wear it. Blessed.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785463974909190144/-KkyuuCm_normal.jpg"", ""View"")"
10/11/2016 14:45:16,anglcgarcia,Angelica,"""When someone told me, ""Ang ganda mo"" I answered ""Sana ikaw rin.""

- Miriam Defensor - Santiago 😂❤",785853780311085056,Twitter for Android,464,1099,0,0,No,03/22/2012 05:28:47,,"still a teenager, continuously committing fallacies ☺",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/781928351820750848/SFelOCPN_normal.jpg"", ""View"")"
10/11/2016 14:43:22,GianJayASian,Monsieur Gian,RT @senmiriam: Senator Miriam Defensor Santiago died peacefully today at 8:52 a.m. Details of the interment will be announced later. (1/2),785853303821365248,Twitter for iPad,250,282,10633,0,No,07/18/2012 11:51:20,"Gattaran, Cagayan",At your service! 👋,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/775327484443099136/qMD3darn_normal.jpg"", ""View"")"
10/11/2016 14:35:09,acciomyara,Myara Poliarco,RT @BuzzFeedPH: 14 Times Miriam Defensor-Santiago Was Your Spirit Human https://t.co/KT1pDgNx2S https://t.co/MJL8SxKFXr,785851235123331072,Twitter for Android,621,276,60,0,No,05/07/2013 03:56:01,PH,"Always on survival mode. Madalas, wrong timing.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/783346352407261184/oVLOlp-J_normal.jpg"", ""View"")"
10/11/2016 14:45:16,anglcgarcia,Angelica,"""When someone told me, ""Ang ganda mo"" I answered ""Sana ikaw rin.""

- Miriam Defensor - Santiago 😂❤",785853780311085056,Twitter for Android,464,1099,0,0,No,03/22/2012 05:28:47,,"still a teenager, continuously committing fallacies ☺",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/781928351820750848/SFelOCPN_normal.jpg"", ""View"")"
10/11/2016 14:43:22,GianJayASian,Monsieur Gian,RT @senmiriam: Senator Miriam Defensor Santiago died peacefully today at 8:52 a.m. Details of the interment will be announced later. (1/2),785853303821365248,Twitter for iPad,250,282,10633,0,No,07/18/2012 11:51:20,"Gattaran, Cagayan",At your service! 👋,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/775327484443099136/qMD3darn_normal.jpg"", ""View"")"
10/11/2016 15:25:28,jstmbst,Basty,"Joy Viado-Miriam Defensor Santiago-Dick Israel
We've lost precious diamonds this year 😞💎
May all of you rest in pea… https://t.co/pCY9bzKy1F",785863899572822016,Twitter for iPhone,254,360,0,0,No,06/03/2015 08:46:12,Republic of the Philippines,Kame-Hame-Wave,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/769329518922207236/1_sjLMWR_normal.jpg"", ""View"")"
10/11/2016 14:45:16,anglcgarcia,Angelica,"""When someone told me, ""Ang ganda mo"" I answered ""Sana ikaw rin.""

- Miriam Defensor - Santiago 😂❤",785853780311085056,Twitter for Android,464,1099,0,0,No,03/22/2012 05:28:47,,"still a teenager, continuously committing fallacies ☺",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/781928351820750848/SFelOCPN_normal.jpg"", ""View"")"
10/11/2016 15:25:28,jstmbst,Basty,"Joy Viado-Miriam Defensor Santiago-Dick Israel
We've lost precious diamonds this year 😞💎
May all of you rest in pea… https://t.co/pCY9bzKy1F",785863899572822016,Twitter for iPhone,254,361,0,0,No,06/03/2015 08:46:12,Republic of the Philippines,Kame-Hame-Wave,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/769329518922207236/1_sjLMWR_normal.jpg"", ""View"")"
10/11/2016 17:17:53,BertV34,Bert,RT @senmiriam: The family and friends of Sen. Miriam Defensor Santiago invite everyone to join them for a mass on the ninth day of her pass…,785892189847031809,Twitter for iPad,53,208,526,0,No,07/09/2015 13:03:48,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/619221981133729796/ORLeZygc_normal.jpg"", ""View"")"
10/11/2016 22:14:36,honeyfrethz,Queen S👑,"RT @SirEpreym: We need another Miriam in the Philippine Government. Unfortunately, Miriam Defensor Santiago is irreplaceable. 👌
#MMKSenator…",785966857916297216,Twitter for Android,169,219,634,0,No,05/09/2015 10:27:26,"Malita, Davao Region","No good sittin' worryin' abou' it. What's comin' will come, an' we'll meet it when it does -Harry Potter",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/782704263981993984/rmnznow9_normal.jpg"", ""View"")"
10/11/2016 23:31:47,namastericca,Ricca Silva,"RT @senmiriam: Thank you, @cnnphilippines for the pleasant interview! https://t.co/idL0XcXcAb https://t.co/lO3zswSZxT",785986285324296193,Twitter for iPhone,1,13,2714,0,No,10/11/2016 22:21:04,,Newbie. Again.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785969720637788160/YlPjmMGj_normal.jpg"", ""View"")"
10/12/2016 00:38:59,dfcornishtdet15,dfCornishtdete133,RT @PadillaKylecess: thank you mrs.miriam defensor santiago to all your sacrifies in our philippines.. we love you#RIP SEN.@senmiriam,786003193985585152,Twitter Web Client,1,0,1,0,No,10/10/2016 16:12:05,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785977506809733120/cElLIABZ_normal.jpg"", ""View"")"
10/12/2016 01:46:02,FloydCarloBuag,Floyd Carlo G. Buag,RT @AccountantSays: Rest in peace Ma'am Miriam Defensor Santiago.,786020066991022080,Twitter for Android,8268,8245,14,0,No,06/15/2012 22:58:15,"Quezon City, Philippines",,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/619167836628365312/6DZOcKVY_normal.jpg"", ""View"")"
10/12/2016 05:49:20,jenniferpamparo,Jennifer Pamparo ♡,The Miriam Defensor Santiago Story 🙌🏻☝🏻️😿,786081298259517440,Twitter for iPhone,866,543,0,0,No,10/19/2010 07:05:20,Republic of the Philippines,really?,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/776603370832265216/fWdReskm_normal.jpg"", ""View"")"
10/12/2016 06:47:11,lola_fan_aldub,#1fan-aldub,"RT @gmanews: JUST IN: Former Sen. @senmiriam Santiago, 71, died Thursday morning, her husband Atty. Jun Santiago said. https://t.co/11sQZZP…",786095853375283200,Twitter for iPad,15,17,2220,0,No,07/15/2016 14:26:37,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/753961471692812288/jWc9OwgD_normal.jpg"", ""View"")"
10/12/2016 09:39:04,plenilunelolo,Lian,"RT @MALIBOGCABEYO: ✊Lauren✊
- Pinag-aakalaang susunod na ""Miriam Defensor Santiago
- Sumasali yan sa mga rally
- Sumisigaw tuwing gabi, kin…",786139112919080962,Twitter for Android,583,107,2,0,No,04/07/2013 12:39:31,Ph | ot5 or byee,Don't kill your flowers.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/750523746671218688/eEChmr0s_normal.jpg"", ""View"")"
10/12/2016 09:39:04,JaureguiHaizC7,Unicorn Myca❕✘⁷/₂₇,"RT @MALIBOGCABEYO: ✊Lauren✊
- Pinag-aakalaang susunod na ""Miriam Defensor Santiago
- Sumasali yan sa mga rally
- Sumisigaw tuwing gabi, kin…",786139109362282496,Twitter for Android,350,499,2,0,No,02/16/2015 00:59:49,The World,~ A smooth sea never did make a skilled sailor ~ ~I Love Art ~,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/780362501015810048/tNHnz-UX_normal.jpg"", ""View"")"
10/12/2016 09:35:34,MALIBOGCABEYO,jocelyn #BadThings🌹,"✊Lauren✊
- Pinag-aakalaang susunod na ""Miriam Defensor Santiago
- Sumasali yan sa mga rally
- Sumisigaw tuwing gabi, kinakain ni Camila",786138230403891200,Twitter Web Client,1932,463,2,3,No,07/06/2014 08:18:50,0/6,"and then my report card said, ❝So? I can still scare you whenever I want.❞",No,2607109141,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/784762066556948480/lPUsRX9B_normal.jpg"", ""View"")"
10/12/2016 09:45:19,koalashawn96,KC,"RT @MALIBOGCABEYO: ✊Lauren✊
- Pinag-aakalaang susunod na ""Miriam Defensor Santiago
- Sumasali yan sa mga rally
- Sumisigaw tuwing gabi, kin…",786140682297544704,Twitter for Android,89,325,4,0,No,10/10/2016 08:23:53,Republic of the Philippines,Moon & Stars. I believe in music the way that some people believe in fairy tales. Our Little Secret,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785398997095583745/Vsxrmyj__normal.jpg"", ""View"")"
10/12/2016 09:43:48,pumpedupcabello,danielle is jealous,"RT @MALIBOGCABEYO: ✊Lauren✊
- Pinag-aakalaang susunod na ""Miriam Defensor Santiago
- Sumasali yan sa mga rally
- Sumisigaw tuwing gabi, kin…",786140302742462465,Twitter for Android,166,513,4,0,No,07/24/2016 01:12:38,DINAHDINAGS™' smol baby • ph,"i stan legends. no need to name them, they're too many.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/783274974299557889/LPUajja0_normal.jpg"", ""View"")"
10/12/2016 09:41:38,villar_manny,Manny Villar,I consider myself lucky to have had the opportunity to know Miriam Defensor Santiago beyond the public persona; a... https://t.co/n5wI3oiK4F,786139755897458692,Facebook,1135,42,0,0,No,09/19/2012 14:58:48,Philippines,"This is the OFFICIAL Twitter account of Manny Villar, Chairman of Villar Group. Former Senate President and Speaker of the House of Representatives.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/466482482691321856/M_3N3AFJ_normal.jpeg"", ""View"")"
10/12/2016 09:39:04,plenilunelolo,Lian,"RT @MALIBOGCABEYO: ✊Lauren✊
- Pinag-aakalaang susunod na ""Miriam Defensor Santiago
- Sumasali yan sa mga rally
- Sumisigaw tuwing gabi, kin…",786139112919080962,Twitter for Android,583,107,4,0,No,04/07/2013 12:39:31,Ph | ot5 or byee,Don't kill your flowers.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/750523746671218688/eEChmr0s_normal.jpg"", ""View"")"
