Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verified,User Since,Location,Bio,Is Retweeted,Reply to User ID,Latitude,Longitude,Profile Image,Google Maps
10/23/2016 02:13:46,Bianca_mafi,Biancat,Que vontade de fini #mds,790013313493176322,Twitter for iPhone,539,1609,0,0,No,05/26/2011 19:44:36,na sua ,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/787412276043190272/kkS8B2ao_normal.jpg"", ""View"")",
10/23/2016 04:17:03,Oficial_Maslow,∞↓Príncipe•Feio↑∞,12 dias ╥﹏╥ #MDs,790044338147430400,Twitter for Android,1411,1988,0,0,No,03/27/2013 20:49:09,Springfield,-Basketball -Chicago Bulls - GSW -Rock -Mickey -Longboard -Patins -Astronomia  @MickeyFodao @CLUBEFOLLOWBACK,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/735632374952820736/uLMvBjtv_normal.jpg"", ""View"")",
10/23/2016 05:15:55,montecchiogaby,Gabriella Montecchio,"MDS que noite perfeita 👌✌😍😘
#repley #tudoperfeito #mds 😱😘",790059151925936128,Twitter for Android,14,38,0,0,No,10/06/2016 23:10:48,"Rio de Janeiro, Brasil",,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/784175044180271105/jhcwiuiv_normal.jpg"", ""View"")",
10/23/2016 05:22:35,SHORT_ARROW_MDS,SHORT-ARROW,お疲れ様‼︎😊👍RT @kengeneralguntt: SHORT-ARROWとMAKOTOは頑固者のぶつかり合い。 クソ掴まれる。 #MDS,790060831111122944,Echofon,1231,962,0,0,No,03/12/2010 05:45:54,北海道函館市,"トラックメイク／Dj 北海道函館
ALL RAGGA BASS MUSIC!!
北海道 No1 BASS MASTER‼︎&JUNGLIST‼︎‼︎‼︎

https://t.co/gOgZFW18Rh
https://t.co/eBJGDEhvqI",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/744107168496922624/8l_-XFWj_normal.jpg"", ""View"")",
10/23/2016 05:22:23,SHORT_ARROW_MDS,SHORT-ARROW,RT @kengeneralguntt: SHORT-ARROWとMAKOTOは頑固者のぶつかり合い。 クソ掴まれる。 #MDS,790060779592486913,Echofon,1231,962,2,0,No,03/12/2010 05:45:54,北海道函館市,"トラックメイク／Dj 北海道函館
ALL RAGGA BASS MUSIC!!
北海道 No1 BASS MASTER‼︎&JUNGLIST‼︎‼︎‼︎

https://t.co/gOgZFW18Rh
https://t.co/eBJGDEhvqI",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/744107168496922624/8l_-XFWj_normal.jpg"", ""View"")",
10/23/2016 05:22:35,SHORT_ARROW_MDS,SHORT-ARROW,お疲れ様‼︎😊👍RT @kengeneralguntt: SHORT-ARROWとMAKOTOは頑固者のぶつかり合い。 クソ掴まれる。 #MDS,790060831111122944,Echofon,1231,962,0,0,No,03/12/2010 05:45:54,北海道函館市,"トラックメイク／Dj 北海道函館
ALL RAGGA BASS MUSIC!!
北海道 No1 BASS MASTER‼︎&JUNGLIST‼︎‼︎‼︎

https://t.co/gOgZFW18Rh
https://t.co/eBJGDEhvqI",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/744107168496922624/8l_-XFWj_normal.jpg"", ""View"")",
10/23/2016 07:08:42,loumacfitness,Lou Mac Fitness,#proud #oneteam #theyrealive #theyredone they are out of their #comfortzone #teamnutjobs #mds… https://t.co/ymWaBPPO7V,790087535615586305,Instagram,181,94,0,0,No,02/08/2015 10:43:19,STIRLING,"MACAFIT - CORE - PERSONAL TRAINING - GROUP PT -MACASTRONG - Get fit, STRONG & leaner whilst improving your overall health and feel amazing achieving your goals!",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/564383982989889536/5wHQV4VK_normal.jpeg"", ""View"")",
10/23/2016 07:01:45,nishaharish,Nisha Harish,Signing a copy of @_pauledwards book at #MdS #expo #trail #running #marathon #ultraMarathon https://t.co/DB8EWenR11,790085787018727424,Twitter for iPhone,4201,165,0,0,No,03/29/2014 18:58:30,"London, Great Britain","Goal-loving author of Big Steps, Long Strides - A Complete Guide to Running the Marathon des Sables (https://t.co/DYrgE2U7vt) https://t.co/p4LtToc1Ch …",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/694944158428045312/haX5eOKY_normal.jpg"", ""View"")",
10/23/2016 07:01:00,nishaharish,Nisha Harish,With the official photographer for #MdS #expo #trail #running #marathon #ultraMarathon https://t.co/SHMgTbyYKU,790085600003166208,Twitter for iPhone,4201,165,0,0,No,03/29/2014 18:58:30,"London, Great Britain","Goal-loving author of Big Steps, Long Strides - A Complete Guide to Running the Marathon des Sables (https://t.co/DYrgE2U7vt) https://t.co/p4LtToc1Ch …",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/694944158428045312/haX5eOKY_normal.jpg"", ""View"")",
10/23/2016 07:08:42,loumacfitness,Lou Mac Fitness,#proud #oneteam #theyrealive #theyredone they are out of their #comfortzone #teamnutjobs #mds… https://t.co/ymWaBPPO7V,790087535615586305,Instagram,181,94,0,0,No,02/08/2015 10:43:19,STIRLING,"MACAFIT - CORE - PERSONAL TRAINING - GROUP PT -MACASTRONG - Get fit, STRONG & leaner whilst improving your overall health and feel amazing achieving your goals!",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/564383982989889536/5wHQV4VK_normal.jpeg"", ""View"")",
10/23/2016 07:01:45,nishaharish,Nisha Harish,Signing a copy of @_pauledwards book at #MdS #expo #trail #running #marathon #ultraMarathon https://t.co/DB8EWenR11,790085787018727424,Twitter for iPhone,4201,165,0,0,No,03/29/2014 18:58:30,"London, Great Britain","Goal-loving author of Big Steps, Long Strides - A Complete Guide to Running the Marathon des Sables (https://t.co/DYrgE2U7vt) https://t.co/p4LtToc1Ch …",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/694944158428045312/haX5eOKY_normal.jpg"", ""View"")",
10/23/2016 07:08:42,loumacfitness,Lou Mac Fitness,#proud #oneteam #theyrealive #theyredone they are out of their #comfortzone #teamnutjobs #mds… https://t.co/ymWaBPPO7V,790087535615586305,Instagram,181,94,0,1,No,02/08/2015 10:43:19,STIRLING,"MACAFIT - CORE - PERSONAL TRAINING - GROUP PT -MACASTRONG - Get fit, STRONG & leaner whilst improving your overall health and feel amazing achieving your goals!",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/564383982989889536/5wHQV4VK_normal.jpeg"", ""View"")",
10/23/2016 07:35:23,secand18,ひろ,"RT @HiDepl24: ５時から
岩見神経内科の前でMDSで
パフォーマンスさせて貰います‼
Awake Eveも出ます‼
秋祭り楽しんでいきましょー(笑)

#宮古市 #MDS #dance",790094252311052288,Twitter for Android,1152,800,2,0,No,07/04/2014 15:17:17,神出鬼没な男の子,"16の暇人
                                         
 
                                                        
       
#球技全般#邦ロック#洋楽#iKON#眠らない兎#OORer",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/788170503122919424/TQGBiKc-_normal.jpg"", ""View"")",
10/23/2016 07:34:45,popping4041,YOC(よっし〜),"RT @HiDepl24: ５時から
岩見神経内科の前でMDSで
パフォーマンスさせて貰います‼
Awake Eveも出ます‼
秋祭り楽しんでいきましょー(笑)

#宮古市 #MDS #dance",790094090654277632,Twitter for iPhone,549,772,2,0,No,10/11/2014 15:30:36,音楽とダンスと人の輪,岩手県宮古市 AwakeEve dance popping MDS 名を轟かせる,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/765936712832823296/xa3O2Mdx_normal.jpg"", ""View"")",
10/23/2016 07:32:21,HiDepl24,HiDe@MDS AwakeEve,"５時から
岩見神経内科の前でMDSで
パフォーマンスさせて貰います‼
Awake Eveも出ます‼
秋祭り楽しんでいきましょー(笑)

#宮古市 #MDS #dance",790093487882371072,Twitter for Android,245,383,2,2,No,07/05/2015 10:03:12,,岩手宮古  MDS dance popping locking                 千葉 柏 BiTS,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/742639702918856704/Og5kzQyk_normal.jpg"", ""View"")",
10/23/2016 07:35:23,secand18,ひろ,"RT @HiDepl24: ５時から
岩見神経内科の前でMDSで
パフォーマンスさせて貰います‼
Awake Eveも出ます‼
秋祭り楽しんでいきましょー(笑)

#宮古市 #MDS #dance",790094252311052288,Twitter for Android,1152,800,2,0,No,07/04/2014 15:17:17,神出鬼没な男の子,"16の暇人
                                         
 
                                                        
       
#球技全般#邦ロック#洋楽#iKON#眠らない兎#OORer",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/788170503122919424/TQGBiKc-_normal.jpg"", ""View"")",
10/23/2016 07:34:45,popping4041,YOC(よっし〜),"RT @HiDepl24: ５時から
岩見神経内科の前でMDSで
パフォーマンスさせて貰います‼
Awake Eveも出ます‼
秋祭り楽しんでいきましょー(笑)

#宮古市 #MDS #dance",790094090654277632,Twitter for iPhone,549,772,2,0,No,10/11/2014 15:30:36,音楽とダンスと人の輪,岩手県宮古市 AwakeEve dance popping MDS 名を轟かせる,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/765936712832823296/xa3O2Mdx_normal.jpg"", ""View"")",
10/23/2016 07:55:09,Kev_George,Kev George,"Great day at the @RunUltra_UK #MdS Expo yesterday 

Loved the ever hilarious @davidhellard from @badboyrunning1 and… https://t.co/xeXlYvQEju",790099227019976705,Twitter for iPhone,102,158,0,0,No,10/14/2010 18:59:13,,Obstacle Course Racer - Polar Ambassador ... Running MdS (156 miles across Sahara) for charity:,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/735215973549101056/puNfAYL5_normal.jpg"", ""View"")",
10/23/2016 07:35:23,secand18,ひろ,"RT @HiDepl24: ５時から
岩見神経内科の前でMDSで
パフォーマンスさせて貰います‼
Awake Eveも出ます‼
秋祭り楽しんでいきましょー(笑)

#宮古市 #MDS #dance",790094252311052288,Twitter for Android,1152,800,2,0,No,07/04/2014 15:17:17,神出鬼没な男の子,"16の暇人
                                         
 
                                                        
       
#球技全般#邦ロック#洋楽#iKON#眠らない兎#OORer",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/788170503122919424/TQGBiKc-_normal.jpg"", ""View"")",
10/23/2016 08:02:31,bloodworkapp,BloodWork,#MDS blast count. Should we exclude erythroid for better prognostication? This large retrospective provides insight  https://t.co/NoTMu2zUde,790101078205423616,Twitter for iPhone,688,1655,0,0,No,06/11/2016 08:21:36,,"All of haematology, 1 tweet at a time: MCQ/EMQs for specialist trainees. Key updates in clotting, malignant, transfusion, red cell & paeds. #FOAMed",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/741624387586170881/XZyFlPRv_normal.jpg"", ""View"")",
10/23/2016 07:55:09,Kev_George,Kev George,"Great day at the @RunUltra_UK #MdS Expo yesterday 

Loved the ever hilarious @davidhellard from @badboyrunning1 and… https://t.co/xeXlYvQEju",790099227019976705,Twitter for iPhone,102,158,0,0,No,10/14/2010 18:59:13,,Obstacle Course Racer - Polar Ambassador ... Running MdS (156 miles across Sahara) for charity:,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/735215973549101056/puNfAYL5_normal.jpg"", ""View"")",
10/23/2016 08:02:31,bloodworkapp,BloodWork,#MDS blast count. Should we exclude erythroid for better prognostication? This large retrospective provides insight  https://t.co/NoTMu2zUde,790101078205423616,Twitter for iPhone,688,1655,0,0,No,06/11/2016 08:21:36,,"All of haematology, 1 tweet at a time: MCQ/EMQs for specialist trainees. Key updates in clotting, malignant, transfusion, red cell & paeds. #FOAMed",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/741624387586170881/XZyFlPRv_normal.jpg"", ""View"")",
10/23/2016 09:33:20,RunUltra_UK,RunUltra,"RT @Kev_George: Great day at the @RunUltra_UK #MdS Expo yesterday 

Loved the ever hilarious @davidhellard from @badboyrunning1 and learnt…",790123933915684864,Twitter Web Client,3763,2590,1,0,No,06/01/2014 12:30:16,London,Extraordinary events for extraordinary people in amazing places. Follow us to be part of the ultimate #ultrarunning community.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/476034178266308614/NoeP4yLf_normal.jpeg"", ""View"")",
10/23/2016 10:30:44,heitormartin73,🌟Deus é poderoso🌟,#Mds  esse quarto ta congelando,790138379740512260,Twitter for Android,1027,1508,0,0,No,07/23/2015 17:29:51, Rj chatuba de mesquita ,"Eu estava aqui o tempo todo só você
 não viu Vi sim, só que te ignorei . wpp 0219'9187-5230**",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/789476761289560064/8fpkuitJ_normal.jpg"", ""View"")",
10/23/2016 11:13:32,MagrellaNeves,⚓,RT @heitormartin73: #Mds  esse quarto ta congelando,790149151388557312,Twitter for Android,75,140,1,0,No,02/29/2016 20:19:46,"Edson Passos, Mesquita",Família minha base 💘 relacionamento sério/ dinda de princesas/ flamenguista/ 16aninhos .. 😉😘 ❤💘,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/789068514342670338/-GUAh3Cz_normal.jpg"", ""View"")",
10/23/2016 11:11:35,dekovite,Nick Blake,The wall &amp; the artists #snub23 #mds #mydogsighs #fratton #streetart #art #spraypaint @ Brilens… https://t.co/07ARO3zbim,790148659698601984,Instagram,182,767,0,0,No,07/31/2008 09:31:26,UK,"Inane ramblings of a 40 y/o single, Real Ale drinking, cat owning, Lego obsessed big kid who one day might need to grow up....but not just yet!",No,,50.79434274,-1.06472911,"=HYPERLINK(""http://pbs.twimg.com/profile_images/1301869526/Southpark_Nick_normal.jpg"", ""View"")","=HYPERLINK(""https://ctrlq.org/maps/address/#50.79434274,-1.06472911"", ""Map"")"
10/23/2016 11:13:32,MagrellaNeves,⚓,RT @heitormartin73: #Mds  esse quarto ta congelando,790149151388557312,Twitter for Android,75,140,1,0,No,02/29/2016 20:19:46,"Edson Passos, Mesquita",Família minha base 💘 relacionamento sério/ dinda de princesas/ flamenguista/ 16aninhos .. 😉😘 ❤💘,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/789068514342670338/-GUAh3Cz_normal.jpg"", ""View"")",
10/23/2016 11:43:04,DNGPlacement,DNG Placement Svcs,"Job Opportunity! MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/vbxRAIEVZb #MDS",790156581224710148,Bullhorn Reach,101,151,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/23/2016 12:04:56,DNGPlacement,DNG Placement Svcs,"Now hiring for: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/s0sjCcMGwW #MDS",790162087888744448,Bullhorn Reach,101,151,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/23/2016 12:50:50,mccord1975,Carole McCord,Pharma Conference Inc -Continuing education programs for Pharmaceutical and Cellular #mds #pharma https://t.co/xDdaJnj2wT,790173638611861504,Twitter Web Client,541,361,0,0,No,07/12/2016 17:43:27,,"Engineering, architecture",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779483645665021952/5HDbP9eA_normal.jpg"", ""View"")",
10/23/2016 13:11:53,HulseMs,Hulse Jo,Pharma Conference Inc -Continuing education programs for Pharmaceutical and Cellular #mds #pharma https://t.co/Lq4b8geoYV,790178934088499200,Twitter Web Client,523,368,0,0,No,07/12/2016 17:15:29,,"Hospitality, travel",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779511107090321408/OENaODCq_normal.jpg"", ""View"")",
10/23/2016 13:21:01,82Cordes,Cordes Alan,Pharma Conference Inc -Continuing education programs for Pharmaceutical and Cellular #mds #pharma https://t.co/cn0EX4Xwbw,790181235117002754,Twitter Web Client,513,370,0,0,No,07/12/2016 18:08:55,,Media,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779520974286979076/ni26EOk4_normal.jpg"", ""View"")",
10/23/2016 13:43:21,KepplerVip,Cleotilde Keppler,Pharma Conference Inc -Continuing education programs for Pharmaceutical and Cellular #mds #pharma https://t.co/WrHLVsCkPy,790186855161589762,Twitter Web Client,551,384,0,0,No,07/12/2016 06:36:54,,Resources,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779494184499736577/Fb1aNfai_normal.jpg"", ""View"")",
10/23/2016 14:06:10,LinfomasAr,Linfomas Argentina,@fundmieloma gracias por todo el apoyo ! #MDS #MIELODISPLASIA 25/10,790192594361999361,Twitter for iPhone,1410,981,0,0,No,02/01/2011 16:47:09,Argentina,"Asociación de pacientes con linfoma ,mielodisplasia y mielofibrosis en Argentina.MIembro de Lymphoma Coalition ,Alianza Latina ,UICC,Alianza MDS",No,758103277422702592,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/3741737408/8800479d8bfa99f6fcb3450329fa0555_normal.jpeg"", ""View"")",
10/23/2016 14:56:40,75Ying,Parsons Ying,RT @KepplerVip: Pharma Conference Inc -Continuing education programs for Pharmaceutical and Cellular #mds #pharma https://t.co/WrHLVsCkPy,790205303753207808,Twitter Web Client,524,389,1,0,No,07/12/2016 15:03:53,,"Restaurant, food",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779515225418637313/ucQt3aXP_normal.jpg"", ""View"")",
10/23/2016 15:26:02,moran_super,Moran Milford,RT @KepplerVip: Pharma Conference Inc -Continuing education programs for Pharmaceutical and Cellular #mds #pharma https://t.co/WrHLVsCkPy,790212694263693320,Twitter Web Client,513,355,2,0,No,07/12/2016 05:45:29,,Telecommunications,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779516269150269441/4BJgiWkX_normal.jpg"", ""View"")",
10/23/2016 15:32:44,VanhorneKylie,Kylie Vanhorne,RT @82Cordes: Pharma Conference Inc -Continuing education programs for Pharmaceutical and Cellular #mds #pharma https://t.co/cn0EX4Xwbw,790214380847792132,Twitter Web Client,420,281,1,0,No,07/12/2016 10:30:42,,Marketing,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779522692366143488/18ls9rQz_normal.jpg"", ""View"")",
10/23/2016 15:54:48,DNGPlacement,DNG Placement Svcs,"Apply to this job: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/iJki8KCQbt #MDS",790219935784046592,Bullhorn Reach,101,151,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/23/2016 16:09:02,peytongeorgian1,Georgianna Peyton,RT @HulseMs: Pharma Conference Inc -Continuing education programs for Pharmaceutical and Cellular #mds #pharma https://t.co/Lq4b8geoYV,790223514104201216,Twitter Web Client,526,367,1,0,No,07/12/2016 10:29:43,,Customer,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779483023234465792/qgAfYXb8_normal.jpg"", ""View"")",
10/23/2016 16:47:52,FabrizioKraig,Fabrizio Kraig,RT @82Cordes: Pharma Conference Inc -Continuing education programs for Pharmaceutical and Cellular #mds #pharma https://t.co/cn0EX4Xwbw,790233287314673664,Twitter Web Client,558,403,2,0,No,07/12/2016 17:41:52,,"Manufacturing, operations",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779496111807475712/xqsSSbpm_normal.jpg"", ""View"")",
